HBA,HBD,EXP. Data,Status,HBA:HBD,HBA_smiles,HBD_smiles,HBA_MaxAbsEStateIndex,HBA_MinEStateIndex,HBA_qed,HBA_SPS,HBA_MaxPartialCharge,HBA_MinPartialCharge,HBA_Ipc,HBA_PEOE_VSA1,HBA_VSA_EState4,HBD_MaxAbsEStateIndex,HBD_MinAbsEStateIndex,HBD_MinEStateIndex,HBD_qed,HBD_SPS,HBD_MolWt,HBD_MinPartialCharge,HBD_FpDensityMorgan1,HBD_BCUT2D_MWHI,HBD_BCUT2D_MWLOW,HBD_BCUT2D_LOGPLOW,HBD_BalabanJ,HBD_Ipc,HBD_Kappa2,HBD_PEOE_VSA1,HBD_PEOE_VSA10,HBD_PEOE_VSA2,HBD_PEOE_VSA7,HBD_PEOE_VSA8,HBD_PEOE_VSA9,HBD_SMR_VSA5,HBD_SMR_VSA6,HBD_SlogP_VSA1,HBD_SlogP_VSA3,HBD_TPSA,HBD_EState_VSA2,HBD_EState_VSA3,HBD_EState_VSA4,HBD_EState_VSA8,HBD_EState_VSA9,HBD_VSA_EState1,HBD_VSA_EState3,HBD_VSA_EState5,HBD_VSA_EState7,HBD_VSA_EState8,HBD_FractionCSP3
choline chloride,glucose,69.44,Training,2.0,C[N+](C)(C)CCO.[Cl-],C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.119537037037038,0.5257870370370368,-1.568935185185185,0.29015285452995804,49.25,180.156,-0.3935665160029449,0.9166666666666666,16.639742085644862,9.995184470406,-2.5790512396044134,2.6344089870615974,454.5175035427365,3.6489161032347726,30.269499928003576,24.41586555099321,0.0,0.0,0.0,6.606881964512918,30.705892280328424,6.606881964512918,0.0,4.736862953800049,110.38000000000001,0.0,0.0,0.0,4.736862953800049,25.532636974203527,4.575925925925926,44.65722222222222,0.0,-7.040694444444445,-0.5257870370370368,1.0
choline chloride,glucose,68.61,Training,2.0,C[N+](C)(C)CCO.[Cl-],C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,9.119537037037038,0.5257870370370368,-1.568935185185185,0.29015285452995804,49.25,180.156,-0.3935665160029449,0.9166666666666666,16.639742085644862,9.995184470406,-2.5790512396044134,2.6344089870615974,454.5175035427365,3.6489161032347726,30.269499928003576,24.41586555099321,0.0,0.0,0.0,6.606881964512918,30.705892280328424,6.606881964512918,0.0,4.736862953800049,110.38000000000001,0.0,0.0,0.0,4.736862953800049,25.532636974203527,4.575925925925926,44.65722222222222,0.0,-7.040694444444445,-0.5257870370370368,1.0
"n,n-diethylethanolammonium chloride",glycerol,59.213,Training,0.25,CC(C)(C)NCCO.Cl,C(C(CO)O)O,8.367083333333333,0.0,0.6150906239267058,10.666666666666666,0.05556294476536252,-0.3950541053932774,36.61600302409073,10.423315998847038,0.14159722222222215,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
"n,n-diethylethanolammonium chloride",glycerol,58.33,Training,0.25,CC(C)(C)NCCO.Cl,C(C(CO)O)O,8.367083333333333,0.0,0.6150906239267058,10.666666666666666,0.05556294476536252,-0.3950541053932774,36.61600302409073,10.423315998847038,0.14159722222222215,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
"n,n-diethylethanolammonium chloride",glycerol,57.63,Training,0.25,CC(C)(C)NCCO.Cl,C(C(CO)O)O,8.367083333333333,0.0,0.6150906239267058,10.666666666666666,0.05556294476536252,-0.3950541053932774,36.61600302409073,10.423315998847038,0.14159722222222215,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
"n,n-diethylethanolammonium chloride",glycerol,56.99,Training,0.25,CC(C)(C)NCCO.Cl,C(C(CO)O)O,8.367083333333333,0.0,0.6150906239267058,10.666666666666666,0.05556294476536252,-0.3950541053932774,36.61600302409073,10.423315998847038,0.14159722222222215,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
"n,n-diethylethanolammonium chloride",glycerol,55.73,Training,0.25,CC(C)(C)NCCO.Cl,C(C(CO)O)O,8.367083333333333,0.0,0.6150906239267058,10.666666666666666,0.05556294476536252,-0.3950541053932774,36.61600302409073,10.423315998847038,0.14159722222222215,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
"n,n-diethylethanolammonium chloride",glycerol,55.16,Training,0.25,CC(C)(C)NCCO.Cl,C(C(CO)O)O,8.367083333333333,0.0,0.6150906239267058,10.666666666666666,0.05556294476536252,-0.3950541053932774,36.61600302409073,10.423315998847038,0.14159722222222215,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
"n,n-diethylethanolammonium chloride",ethyleneglycol,48.77,Training,0.333,CC(C)(C)NCCO.Cl,C(CO)O,8.367083333333333,0.0,0.6150906239267058,10.666666666666666,0.05556294476536252,-0.3950541053932774,36.61600302409073,10.423315998847038,0.14159722222222215,7.625,0.125,-0.125,0.40752789066641704,7.5,62.068000000000005,-0.3939905415754596,1.0,16.30425825223958,10.818323674812085,-1.8453009104147722,1.9747448713915894,6.854752972273345,2.92,10.213054789681411,0.0,0.0,0.0,0.0,13.213763929025836,0.0,13.213763929025836,0.0,0.0,40.46,13.213763929025836,0.0,0.0,0.0,10.213054789681411,0.0,15.25,0.0,0.0,-0.25,1.0
"n,n-diethylethanolammonium chloride",ethyleneglycol,50.17,Training,0.333,CC(C)(C)NCCO.Cl,C(CO)O,8.367083333333333,0.0,0.6150906239267058,10.666666666666666,0.05556294476536252,-0.3950541053932774,36.61600302409073,10.423315998847038,0.14159722222222215,7.625,0.125,-0.125,0.40752789066641704,7.5,62.068000000000005,-0.3939905415754596,1.0,16.30425825223958,10.818323674812085,-1.8453009104147722,1.9747448713915894,6.854752972273345,2.92,10.213054789681411,0.0,0.0,0.0,0.0,13.213763929025836,0.0,13.213763929025836,0.0,0.0,40.46,13.213763929025836,0.0,0.0,0.0,10.213054789681411,0.0,15.25,0.0,0.0,-0.25,1.0
"n,n-diethylethanolammonium chloride",ethyleneglycol,49.63,Training,0.333,CC(C)(C)NCCO.Cl,C(CO)O,8.367083333333333,0.0,0.6150906239267058,10.666666666666666,0.05556294476536252,-0.3950541053932774,36.61600302409073,10.423315998847038,0.14159722222222215,7.625,0.125,-0.125,0.40752789066641704,7.5,62.068000000000005,-0.3939905415754596,1.0,16.30425825223958,10.818323674812085,-1.8453009104147722,1.9747448713915894,6.854752972273345,2.92,10.213054789681411,0.0,0.0,0.0,0.0,13.213763929025836,0.0,13.213763929025836,0.0,0.0,40.46,13.213763929025836,0.0,0.0,0.0,10.213054789681411,0.0,15.25,0.0,0.0,-0.25,1.0
"n,n-diethylethanolammonium chloride",ethyleneglycol,49.14,Training,0.333,CC(C)(C)NCCO.Cl,C(CO)O,8.367083333333333,0.0,0.6150906239267058,10.666666666666666,0.05556294476536252,-0.3950541053932774,36.61600302409073,10.423315998847038,0.14159722222222215,7.625,0.125,-0.125,0.40752789066641704,7.5,62.068000000000005,-0.3939905415754596,1.0,16.30425825223958,10.818323674812085,-1.8453009104147722,1.9747448713915894,6.854752972273345,2.92,10.213054789681411,0.0,0.0,0.0,0.0,13.213763929025836,0.0,13.213763929025836,0.0,0.0,40.46,13.213763929025836,0.0,0.0,0.0,10.213054789681411,0.0,15.25,0.0,0.0,-0.25,1.0
"n,n-diethylethanolammonium chloride",ethyleneglycol,48.67,Training,0.333,CC(C)(C)NCCO.Cl,C(CO)O,8.367083333333333,0.0,0.6150906239267058,10.666666666666666,0.05556294476536252,-0.3950541053932774,36.61600302409073,10.423315998847038,0.14159722222222215,7.625,0.125,-0.125,0.40752789066641704,7.5,62.068000000000005,-0.3939905415754596,1.0,16.30425825223958,10.818323674812085,-1.8453009104147722,1.9747448713915894,6.854752972273345,2.92,10.213054789681411,0.0,0.0,0.0,0.0,13.213763929025836,0.0,13.213763929025836,0.0,0.0,40.46,13.213763929025836,0.0,0.0,0.0,10.213054789681411,0.0,15.25,0.0,0.0,-0.25,1.0
"n,n-diethylethanolammonium chloride",ethyleneglycol,48.12,Training,0.333,CC(C)(C)NCCO.Cl,C(CO)O,8.367083333333333,0.0,0.6150906239267058,10.666666666666666,0.05556294476536252,-0.3950541053932774,36.61600302409073,10.423315998847038,0.14159722222222215,7.625,0.125,-0.125,0.40752789066641704,7.5,62.068000000000005,-0.3939905415754596,1.0,16.30425825223958,10.818323674812085,-1.8453009104147722,1.9747448713915894,6.854752972273345,2.92,10.213054789681411,0.0,0.0,0.0,0.0,13.213763929025836,0.0,13.213763929025836,0.0,0.0,40.46,13.213763929025836,0.0,0.0,0.0,10.213054789681411,0.0,15.25,0.0,0.0,-0.25,1.0
"n,n-diethylethanolammonium chloride","2,2,2-trifluoroacetamide",40.27,Training,0.5,CC(C)(C)NCCO.Cl,C(=O)(C(F)(F)F)N,8.367083333333333,0.0,0.6150906239267058,10.666666666666666,0.05556294476536252,-0.3950541053932774,36.61600302409073,10.423315998847038,0.14159722222222215,10.703703703703704,2.2569444444444438,-4.861111111111111,0.47290089285349846,11.285714285714286,113.03800000000003,-0.3618410396243154,1.4285714285714286,19.413342715140164,10.637183373487293,-2.2988788524655974,3.7911184170869663,17.086166327180322,1.3990874074421495,5.733667477162185,0.0,4.794537184071822,0.0,0.0,0.0,6.176298517443475,0.0,5.733667477162185,4.794537184071822,43.09,0.0,0.0,0.0,5.733667477162185,4.794537184071822,32.111111111111114,0.0,-2.2569444444444438,-4.861111111111111,0.0,0.5
choline chloride,glycerol,68.01,Training,0.5,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,67.77,Training,0.5,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,67.65,Training,0.5,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,67.34,Training,0.5,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,59.6,Training,0.5,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,67.1,Training,0.5,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,59.517,Training,0.5,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,66.57,Training,0.5,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,59.187,Training,0.5,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,66.31,Training,0.5,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,58.77,Training,0.5,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,58.393,Training,0.5,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,65.74,Training,0.5,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,58.017,Training,0.5,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,57.643,Training,0.5,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,65.23,Training,0.5,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,65.1,Training,0.5,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,glycerol,64.84,Training,0.5,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,8.166666666666668,0.36458333333333326,-0.9537037037037039,0.3814944322102413,10.0,92.09399999999998,-0.3935933161206694,1.1666666666666667,16.344803208507134,10.418392587147743,-2.153670382242674,2.754184786037662,19.800269059780252,3.0849180327868857,15.319582184522117,6.103966387748303,0.0,0.0,0.0,13.213763929025836,6.103966387748303,13.213763929025836,0.0,0.0,60.69,13.213763929025836,0.0,0.0,0.0,15.319582184522117,0.0,24.016203703703706,0.0,-0.9537037037037039,-0.7291666666666665,1.0
choline chloride,monoethanolamine,48.2,Training,0.2,C[N+](C)(C)CCO.[Cl-],C(CO)N,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,7.75,0.09722222222222232,0.09722222222222232,0.4055784163621654,7.5,61.083999999999996,-0.3950627389113919,1.75,16.250708392983924,10.760281297011385,-2.015888677241291,1.9747448713915894,6.854752972273345,2.92,10.84019487200289,0.0,0.0,0.0,6.544756405912575,6.606881964512918,0.0,13.151638370425493,5.733667477162185,0.0,46.25,6.606881964512918,6.544756405912575,0.0,0.0,10.84019487200289,0.0,7.75,0.0,0.0,0.4722222222222223,1.0
choline chloride,monoethanolamine,47.6,Training,0.2,C[N+](C)(C)CCO.[Cl-],C(CO)N,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,7.75,0.09722222222222232,0.09722222222222232,0.4055784163621654,7.5,61.083999999999996,-0.3950627389113919,1.75,16.250708392983924,10.760281297011385,-2.015888677241291,1.9747448713915894,6.854752972273345,2.92,10.84019487200289,0.0,0.0,0.0,6.544756405912575,6.606881964512918,0.0,13.151638370425493,5.733667477162185,0.0,46.25,6.606881964512918,6.544756405912575,0.0,0.0,10.84019487200289,0.0,7.75,0.0,0.0,0.4722222222222223,1.0
choline chloride,monoethanolamine,46.9,Training,0.2,C[N+](C)(C)CCO.[Cl-],C(CO)N,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,7.75,0.09722222222222232,0.09722222222222232,0.4055784163621654,7.5,61.083999999999996,-0.3950627389113919,1.75,16.250708392983924,10.760281297011385,-2.015888677241291,1.9747448713915894,6.854752972273345,2.92,10.84019487200289,0.0,0.0,0.0,6.544756405912575,6.606881964512918,0.0,13.151638370425493,5.733667477162185,0.0,46.25,6.606881964512918,6.544756405912575,0.0,0.0,10.84019487200289,0.0,7.75,0.0,0.0,0.4722222222222223,1.0
choline chloride,monoethanolamine,46.2,Training,0.2,C[N+](C)(C)CCO.[Cl-],C(CO)N,8.38625,0.0,0.39759253054033583,10.5,0.10149348584948223,-1.0,18.14170945007629,21.996591413715308,0.0,7.75,0.09722222222222232,0.09722222222222232,0.4055784163621654,7.5,61.083999999999996,-0.3950627389113919,1.75,16.250708392983924,10.760281297011385,-2.015888677241291,1.9747448713915894,6.854752972273345,2.92,10.84019487200289,0.0,0.0,0.0,6.544756405912575,6.606881964512918,0.0,13.151638370425493,5.733667477162185,0.0,46.25,6.606881964512918,6.544756405912575,0.0,0.0,10.84019487200289,0.0,7.75,0.0,0.0,0.4722222222222223,1.0
